Customer.ID,Customer.Name,Region,total_sales,rank_in_region
MD-178603,Michael Dominguez,North,586,573.0
MD-178603,Michael Dominguez,South,282,867.0
MD-178604,Michael Dominguez,Central,1023,810.0
MD-178604,Michael Dominguez,East,161,439.0
MD-178604,Michael Dominguez,South,19,1091.0
MD-73501,Maribeth Dona,Africa,732,316.0
MD-73502,Maribeth Dona,Canada,26,134.0
MD-73503,Maribeth Dona,EMEA,616,381.0
MD-78601,Michael Dominguez,EMEA,6855,2.0
ME-173201,Maria Etezadi,North Asia,2973,81.0
ME-173201,Maria Etezadi,Oceania,2635,131.0
ME-173202,Maria Etezadi,Central,2372,375.0
ME-173202,Maria Etezadi,North,879,452.0
ME-173202,Maria Etezadi,South,3726,54.0
ME-173203,Maria Etezadi,Caribbean,19,398.0
ME-173203,Maria Etezadi,South,1262,384.0
ME-173204,Maria Etezadi,Central,1738,551.0
ME-173204,Maria Etezadi,South,5157,18.0
ME-173204,Maria Etezadi,West,3770,31.0
ME-177251,Max Engle,Central Asia,1794,139.0
ME-177251,Max Engle,North Asia,683,328.0
ME-177251,Max Engle,Oceania,333,513.0
ME-177251,Max Engle,Southeast Asia,655,366.0
ME-177252,Max Engle,Central,801,915.0
ME-177253,Max Engle,Caribbean,461,204.0
ME-177253,Max Engle,Central,220,1271.0
ME-177253,Max Engle,North,377,679.0
ME-177253,Max Engle,South,608,667.0
ME-177254,Max Engle,Central,798,917.0
ME-177254,Max Engle,East,156,442.0
ME-177254,Max Engle,South,751,597.0
ME-177254,Max Engle,West,203,466.0
ME-180101,Michelle Ellison,North Asia,1089,257.0
ME-180101,Michelle Ellison,Oceania,27,624.0
ME-180101,Michelle Ellison,Southeast Asia,404,430.0
ME-180102,Michelle Ellison,Central,4688,97.0
ME-180102,Michelle Ellison,North,301,722.0
ME-180102,Michelle Ellison,South,893,527.0
ME-180103,Michelle Ellison,Caribbean,1118,86.0
ME-180103,Michelle Ellison,Central,98,1365.0
ME-180103,Michelle Ellison,North,672,538.0
ME-180104,Michelle Ellison,Central,5,1455.0
ME-180104,Michelle Ellison,East,51,503.0
ME-180104,Michelle Ellison,West,1201,206.0
ME-73201,Maria Etezadi,Africa,419,430.0
ME-73202,Maria Etezadi,EMEA,1302,196.0
ME-77251,Max Engle,Africa,514,399.0
ME-77252,Max Engle,Canada,204,74.0
ME-77253,Max Engle,EMEA,1366,188.0
ME-80101,Michelle Ellison,Africa,161,554.0
MF-176651,Maureen Fritzler,North Asia,2895,84.0
MF-176651,Maureen Fritzler,Oceania,1592,246.0
MF-176651,Maureen Fritzler,Southeast Asia,149,513.0
MF-176652,Maureen Fritzler,Central,2938,260.0
MF-176652,Maureen Fritzler,North,1810,204.0
MF-176652,Maureen Fritzler,South,112,1004.0
MF-176653,Maureen Fritzler,Caribbean,1039,97.0
MF-176653,Maureen Fritzler,Central,1778,538.0
MF-176653,Maureen Fritzler,North,86,883.0
MF-176653,Maureen Fritzler,South,32,1078.0
MF-176654,Maureen Fritzler,East,137,452.0
MF-176654,Maureen Fritzler,South,247,894.0
MF-176654,Maureen Fritzler,West,552,345.0
MF-182501,Monica Federle,Central Asia,85,457.0
MF-182501,Monica Federle,North Asia,2038,141.0
MF-182501,Monica Federle,Oceania,422,492.0
MF-182501,Monica Federle,Southeast Asia,3631,41.0
MF-182502,Monica Federle,Central,6681,27.0
MF-182502,Monica Federle,North,1816,201.0
MF-182502,Monica Federle,South,1121,435.0
MF-182503,Monica Federle,Caribbean,1954,30.0
MF-182503,Monica Federle,Central,53,1408.0
MF-182503,Monica Federle,North,366,684.0
MF-182503,Monica Federle,South,501,730.0
MF-182504,Monica Federle,Central,305,1201.0
MF-182504,Monica Federle,East,258,402.0
MF-182504,Monica Federle,South,1153,422.0
MF-182504,Monica Federle,West,43,551.0
MF-76651,Maureen Fritzler,Africa,58,605.0
MF-76652,Maureen Fritzler,EMEA,104,590.0
MF-82501,Monica Federle,Africa,25,623.0
MF-82502,Monica Federle,EMEA,1492,171.0
MG-176501,Matthew Grinstein,North Asia,4192,42.0
MG-176501,Matthew Grinstein,Oceania,351,508.0
MG-176501,Matthew Grinstein,Southeast Asia,361,442.0
MG-176502,Matthew Grinstein,Central,2645,318.0
MG-176502,Matthew Grinstein,North,327,703.0
MG-176503,Matthew Grinstein,Caribbean,451,206.0
MG-176503,Matthew Grinstein,Central,603,1017.0
MG-176504,Matthew Grinstein,Central,2018,457.0
MG-176504,Matthew Grinstein,East,457,339.0
MG-176504,Matthew Grinstein,West,1310,190.0
MG-176801,Maureen Gastineau,Central Asia,879,243.0
MG-176801,Maureen Gastineau,North Asia,2140,134.0
MG-176801,Maureen Gastineau,Oceania,2577,139.0
MG-176801,Maureen Gastineau,Southeast Asia,3432,53.0
MG-176802,Maureen Gastineau,Central,2615,325.0
MG-176802,Maureen Gastineau,South,1186,408.0
MG-176803,Maureen Gastineau,Caribbean,614,168.0
MG-176803,Maureen Gastineau,Central,25,1435.0
MG-176803,Maureen Gastineau,South,245,896.0
MG-176804,Maureen Gastineau,East,835,239.0
MG-176804,Maureen Gastineau,West,1516,162.0
MG-176951,Maureen Gnade,Central Asia,1826,136.0
MG-176951,Maureen Gnade,North Asia,4252,40.0
MG-176951,Maureen Gnade,Oceania,828,382.0
MG-176951,Maureen Gnade,Southeast Asia,54,556.0
MG-176952,Maureen Gnade,Central,3560,173.0
MG-176952,Maureen Gnade,South,3398,71.0
MG-176953,Maureen Gnade,North,723,512.0
MG-176953,Maureen Gnade,South,239,901.0
MG-176954,Maureen Gnade,Central,145,1326.0
MG-176954,Maureen Gnade,East,1197,168.0
MG-178751,Michael Grace,Central Asia,54,479.0
MG-178751,Michael Grace,North Asia,372,393.0
MG-178751,Michael Grace,Oceania,3811,75.0
MG-178751,Michael Grace,Southeast Asia,137,522.0
MG-178752,Michael Grace,Central,4344,115.0
MG-178752,Michael Grace,North,2177,148.0
MG-178752,Michael Grace,South,83,1028.0
MG-178753,Michael Grace,Caribbean,150,308.0
MG-178753,Michael Grace,Central,536,1056.0
MG-178753,Michael Grace,North,1083,384.0
MG-178753,Michael Grace,South,464,750.0
MG-178754,Michael Grace,Central,807,912.0
MG-178754,Michael Grace,East,207,415.0
MG-178754,Michael Grace,South,227,910.0
MG-178901,Michael Granlund,Central Asia,3147,66.0
MG-178901,Michael Granlund,North Asia,4062,45.0
MG-178901,Michael Granlund,Oceania,310,520.0
MG-178901,Michael Granlund,Southeast Asia,445,420.0
MG-178902,Michael Granlund,Central,1413,649.0
MG-178902,Michael Granlund,North,1433,285.0
MG-178903,Michael Granlund,Central,1499,622.0
MG-178903,Michael Granlund,North,33,926.0
MG-178903,Michael Granlund,South,47,1063.0
MG-178904,Michael Granlund,Central,9,1451.0
MG-178904,Michael Granlund,East,416,352.0
MG-178904,Michael Granlund,West,352,405.0
MG-181451,Mike Gockenbach,Central Asia,2573,89.0
MG-181451,Mike Gockenbach,North Asia,75,510.0
MG-181451,Mike Gockenbach,Oceania,323,515.0
MG-181451,Mike Gockenbach,Southeast Asia,199,499.0
MG-181452,Mike Gockenbach,Central,3537,177.0
MG-181452,Mike Gockenbach,North,5964,7.0
MG-181453,Mike Gockenbach,Caribbean,32,387.0
MG-181453,Mike Gockenbach,Central,1931,482.0
MG-181453,Mike Gockenbach,North,50,911.0
MG-181453,Mike Gockenbach,South,403,787.0
MG-181454,Mike Gockenbach,Central,891,869.0
MG-181454,Mike Gockenbach,East,755,259.0
MG-181454,Mike Gockenbach,South,91,1021.0
MG-181454,Mike Gockenbach,West,1325,186.0
MG-182051,Mitch Gastineau,Central Asia,5734,17.0
MG-182051,Mitch Gastineau,North Asia,1009,266.0
MG-182051,Mitch Gastineau,Oceania,742,403.0
MG-182051,Mitch Gastineau,Southeast Asia,184,504.0
MG-182052,Mitch Gastineau,Central,3443,192.0
MG-182052,Mitch Gastineau,North,786,483.0
MG-182052,Mitch Gastineau,South,1315,368.0
MG-182053,Mitch Gastineau,Caribbean,784,136.0
MG-182053,Mitch Gastineau,Central,307,1200.0
MG-182053,Mitch Gastineau,North,283,734.0
MG-182053,Mitch Gastineau,South,1760,255.0
MG-182054,Mitch Gastineau,South,16,1094.0
MG-76501,Matthew Grinstein,Africa,302,485.0
MG-76801,Maureen Gastineau,Africa,2878,55.0
MG-76802,Maureen Gastineau,EMEA,1421,181.0
MG-76951,Maureen Gnade,Africa,557,384.0
MG-76952,Maureen Gnade,EMEA,1547,165.0
MG-78751,Michael Grace,Africa,80,594.0
MG-78901,Michael Granlund,EMEA,19,633.0
MG-81451,Mike Gockenbach,Africa,4881,11.0
MG-81452,Mike Gockenbach,EMEA,348,477.0
MG-82051,Mitch Gastineau,Africa,1355,193.0
MG-82052,Mitch Gastineau,Canada,15,144.0
MG-82053,Mitch Gastineau,EMEA,277,515.0
MH-172901,Marc Harrigan,Central Asia,1320,190.0
MH-172901,Marc Harrigan,Southeast Asia,2442,114.0
MH-172902,Marc Harrigan,Central,2792,286.0
MH-172902,Marc Harrigan,South,53,1057.0
MH-172903,Marc Harrigan,Caribbean,1098,89.0
MH-172903,Marc Harrigan,Central,849,887.0
MH-172903,Marc Harrigan,North,2699,97.0
MH-172903,Marc Harrigan,South,71,1040.0
MH-172904,Marc Harrigan,East,987,209.0
MH-172904,Marc Harrigan,South,62,1049.0
MH-172904,Marc Harrigan,West,1344,181.0
MH-174401,Mark Haberlin,Central Asia,263,390.0
MH-174401,Mark Haberlin,North Asia,2824,86.0
MH-174401,Mark Haberlin,Oceania,375,503.0
MH-174401,Mark Haberlin,Southeast Asia,30,571.0
MH-174402,Mark Haberlin,Central,2610,327.0
MH-174402,Mark Haberlin,North,409,663.0
MH-174402,Mark Haberlin,South,435,765.0
MH-174403,Mark Haberlin,Caribbean,224,271.0
MH-174403,Mark Haberlin,Central,40,1421.0
MH-174403,Mark Haberlin,North,244,762.0
MH-174403,Mark Haberlin,South,93,1020.0
MH-174404,Mark Haberlin,Central,242,1253.0
MH-174404,Mark Haberlin,East,38,514.0
MH-174404,Mark Haberlin,South,103,1012.0
MH-174404,Mark Haberlin,West,17,570.0
MH-174551,Mark Hamilton,Central Asia,1735,142.0
MH-174551,Mark Hamilton,North Asia,726,320.0
MH-174551,Mark Hamilton,Southeast Asia,141,519.0
MH-174552,Mark Hamilton,Central,2858,275.0
MH-174552,Mark Hamilton,North,123,854.0
MH-174552,Mark Hamilton,South,247,894.0
MH-174553,Mark Hamilton,Central,334,1180.0
MH-174553,Mark Hamilton,North,121,856.0
MH-174553,Mark Hamilton,South,1236,389.0
MH-174554,Mark Hamilton,Central,1825,521.0
MH-174554,Mark Hamilton,East,389,361.0
MH-174554,Mark Hamilton,South,48,1062.0
MH-174554,Mark Hamilton,West,194,469.0
MH-176201,Matt Hagelstein,Oceania,19,627.0
MH-176201,Matt Hagelstein,Southeast Asia,713,350.0
MH-176202,Matt Hagelstein,Central,2708,306.0
MH-176202,Matt Hagelstein,North,1082,385.0
MH-176202,Matt Hagelstein,South,223,914.0
MH-176203,Matt Hagelstein,Caribbean,1061,91.0
MH-176203,Matt Hagelstein,Central,527,1062.0
MH-176203,Matt Hagelstein,North,2516,111.0
MH-176203,Matt Hagelstein,South,936,512.0
MH-176204,Matt Hagelstein,Central,7,1453.0
MH-176204,Matt Hagelstein,East,31,516.0
MH-176204,Matt Hagelstein,West,1215,202.0
MH-177851,Maya Herman,Central Asia,44,484.0
MH-177851,Maya Herman,North Asia,2595,100.0
MH-177851,Maya Herman,Oceania,522,464.0
MH-177851,Maya Herman,Southeast Asia,1515,211.0
MH-177852,Maya Herman,Central,1764,544.0
MH-177852,Maya Herman,North,1016,406.0
MH-177853,Maya Herman,Caribbean,611,169.0
MH-177853,Maya Herman,Central,66,1395.0
MH-177853,Maya Herman,North,706,521.0
MH-177853,Maya Herman,South,634,656.0
MH-177854,Maya Herman,Central,9,1451.0
MH-177854,Maya Herman,East,295,388.0
MH-177854,Maya Herman,West,1899,116.0
MH-180251,Michelle Huthwaite,Oceania,1129,314.0
MH-180252,Michelle Huthwaite,Central,3146,230.0
MH-180252,Michelle Huthwaite,South,1974,213.0
MH-180253,Michelle Huthwaite,Central,557,1045.0
MH-180253,Michelle Huthwaite,North,1691,232.0
MH-180253,Michelle Huthwaite,South,272,875.0
MH-180254,Michelle Huthwaite,Central,2,1457.0
MH-180254,Michelle Huthwaite,East,64,492.0
MH-180254,Michelle Huthwaite,South,1631,286.0
MH-180254,Michelle Huthwaite,West,1289,193.0
MH-181151,Mick Hernandez,Central Asia,1712,146.0
MH-181151,Mick Hernandez,Oceania,663,426.0
MH-181151,Mick Hernandez,Southeast Asia,259,479.0
MH-181152,Mick Hernandez,Central,417,1127.0
MH-181152,Mick Hernandez,South,2252,169.0
MH-181153,Mick Hernandez,Caribbean,319,239.0
MH-181153,Mick Hernandez,Central,889,870.0
MH-181154,Mick Hernandez,Central,2656,316.0
MH-181154,Mick Hernandez,East,1772,105.0
MH-181154,Mick Hernandez,South,1075,456.0
MH-72901,Marc Harrigan,Africa,1684,143.0
MH-74401,Mark Haberlin,Africa,2763,60.0
MH-74402,Mark Haberlin,Canada,326,57.0
MH-74403,Mark Haberlin,EMEA,268,517.0
MH-74551,Mark Hamilton,Africa,457,418.0
MH-74552,Mark Hamilton,EMEA,4290,16.0
MH-76201,Matt Hagelstein,Africa,372,452.0
MH-76202,Matt Hagelstein,Canada,129,93.0
MH-76203,Matt Hagelstein,EMEA,678,359.0
MH-77851,Maya Herman,Africa,1580,155.0
MH-77852,Maya Herman,EMEA,336,482.0
MH-80251,Michelle Huthwaite,Africa,451,419.0
MH-80252,Michelle Huthwaite,Canada,22,138.0
MH-80253,Michelle Huthwaite,EMEA,623,380.0
MH-81151,Mick Hernandez,Africa,942,265.0
MH-81152,Mick Hernandez,EMEA,319,496.0
MJ-177401,Max Jones,Central Asia,771,260.0
MJ-177401,Max Jones,North Asia,703,327.0
MJ-177401,Max Jones,Oceania,1945,195.0
MJ-177402,Max Jones,Central,2088,439.0
MJ-177402,Max Jones,North,461,637.0
MJ-177403,Max Jones,Caribbean,207,280.0
MJ-177403,Max Jones,Central,1576,601.0
MJ-177403,Max Jones,North,367,683.0
MJ-177403,Max Jones,South,911,518.0
MJ-177404,Max Jones,Central,896,864.0
MJ-177404,Max Jones,East,339,374.0
MJ-177404,Max Jones,South,176,950.0
MJ-177404,Max Jones,West,4910,14.0
MJ-77401,Max Jones,Africa,1080,236.0
MJ-77402,Max Jones,EMEA,56,611.0
MK-179051,Michael Kennedy,Central Asia,118,443.0
MK-179051,Michael Kennedy,North Asia,1009,266.0
MK-179051,Michael Kennedy,Oceania,1684,233.0
MK-179051,Michael Kennedy,Southeast Asia,2218,133.0
MK-179052,Michael Kennedy,Central,1612,588.0
MK-179052,Michael Kennedy,North,261,749.0
MK-179052,Michael Kennedy,South,728,611.0
MK-179053,Michael Kennedy,Caribbean,1272,74.0
MK-179053,Michael Kennedy,Central,937,846.0
MK-179053,Michael Kennedy,North,103,867.0
MK-179053,Michael Kennedy,South,957,502.0
MK-179054,Michael Kennedy,Central,841,892.0
MK-179054,Michael Kennedy,East,1179,173.0
MK-179054,Michael Kennedy,South,239,901.0
MK-179054,Michael Kennedy,West,43,551.0
MK-181601,Mike Kennedy,Central Asia,3240,62.0
MK-181601,Mike Kennedy,North Asia,1701,174.0
MK-181601,Mike Kennedy,Oceania,594,444.0
MK-181601,Mike Kennedy,Southeast Asia,685,359.0
MK-181602,Mike Kennedy,Central,1382,661.0
MK-181602,Mike Kennedy,North,872,454.0
MK-181603,Mike Kennedy,Caribbean,57,366.0
MK-181603,Mike Kennedy,Central,168,1306.0
MK-181603,Mike Kennedy,North,51,910.0
MK-181603,Mike Kennedy,South,263,880.0
MK-181604,Mike Kennedy,South,882,530.0
MK-181604,Mike Kennedy,West,149,495.0
MK-79051,Michael Kennedy,Africa,347,465.0
MK-79052,Michael Kennedy,Canada,187,78.0
MK-79053,Michael Kennedy,EMEA,712,349.0
MK-81601,Mike Kennedy,Africa,1310,206.0
MK-81602,Mike Kennedy,Canada,80,111.0
MK-81603,Mike Kennedy,EMEA,1307,194.0
ML-173951,Marina Lichtenstein,Central Asia,135,435.0
ML-173951,Marina Lichtenstein,Oceania,588,446.0
ML-173951,Marina Lichtenstein,Southeast Asia,1091,275.0
ML-173952,Marina Lichtenstein,Central,56,1405.0
ML-173952,Marina Lichtenstein,South,6691,6.0
ML-173953,Marina Lichtenstein,Caribbean,1496,55.0
ML-173953,Marina Lichtenstein,Central,761,937.0
ML-173953,Marina Lichtenstein,North,74,891.0
ML-173953,Marina Lichtenstein,South,890,528.0
ML-173954,Marina Lichtenstein,East,947,216.0
ML-173954,Marina Lichtenstein,South,21,1089.0
ML-173954,Marina Lichtenstein,West,1755,131.0
ML-174101,Maris LaWare,Central Asia,762,263.0
ML-174101,Maris LaWare,North Asia,3514,62.0
ML-174101,Maris LaWare,Oceania,734,405.0
ML-174101,Maris LaWare,Southeast Asia,1332,240.0
ML-174102,Maris LaWare,Central,1924,485.0
ML-174103,Maris LaWare,Caribbean,2682,19.0
ML-174103,Maris LaWare,Central,230,1262.0
ML-174103,Maris LaWare,North,882,449.0
ML-174104,Maris LaWare,Central,534,1057.0
ML-174104,Maris LaWare,East,1052,195.0
ML-174104,Maris LaWare,West,1336,183.0
ML-177551,Max Ludwig,Central Asia,406,349.0
ML-177551,Max Ludwig,North Asia,747,316.0
ML-177551,Max Ludwig,Oceania,4638,36.0
ML-177551,Max Ludwig,Southeast Asia,976,289.0
ML-177552,Max Ludwig,Central,4142,132.0
ML-177552,Max Ludwig,North,159,826.0
ML-177552,Max Ludwig,South,881,531.0
ML-177553,Max Ludwig,Caribbean,102,331.0
ML-177553,Max Ludwig,Central,138,1330.0
ML-177553,Max Ludwig,North,99,871.0
ML-177553,Max Ludwig,South,65,1046.0
ML-177554,Max Ludwig,Central,521,1066.0
ML-177554,Max Ludwig,East,674,276.0
ML-177554,Max Ludwig,South,159,965.0
ML-177554,Max Ludwig,West,717,309.0
ML-180401,Michelle Lonsdale,North Asia,210,445.0
ML-180401,Michelle Lonsdale,Oceania,967,346.0
ML-180401,Michelle Lonsdale,Southeast Asia,1576,204.0
ML-180402,Michelle Lonsdale,Central,3558,174.0
ML-180402,Michelle Lonsdale,North,769,490.0
ML-180402,Michelle Lonsdale,South,222,915.0
ML-180403,Michelle Lonsdale,Central,19,1441.0
ML-180403,Michelle Lonsdale,South,614,663.0
ML-180404,Michelle Lonsdale,Central,67,1394.0
ML-180404,Michelle Lonsdale,West,675,320.0
ML-182651,Muhammed Lee,Central Asia,1553,163.0
ML-182651,Muhammed Lee,North Asia,2156,132.0
ML-182651,Muhammed Lee,Oceania,1571,251.0
ML-182651,Muhammed Lee,Southeast Asia,268,475.0
ML-182652,Muhammed Lee,Central,7028,18.0
ML-182652,Muhammed Lee,North,228,774.0
ML-182652,Muhammed Lee,South,123,996.0
ML-182653,Muhammed Lee,Caribbean,479,201.0
ML-182653,Muhammed Lee,Central,533,1058.0
ML-182653,Muhammed Lee,North,133,849.0
ML-182653,Muhammed Lee,South,446,758.0
ML-182654,Muhammed Lee,South,10,1100.0
ML-182654,Muhammed Lee,West,152,493.0
ML-73951,Marina Lichtenstein,Africa,497,406.0
ML-73952,Marina Lichtenstein,EMEA,553,405.0
ML-74101,Maris LaWare,EMEA,193,550.0
ML-77551,Max Ludwig,Africa,937,268.0
ML-77552,Max Ludwig,Canada,51,123.0
ML-77553,Max Ludwig,EMEA,122,581.0
ML-80401,Michelle Lonsdale,Africa,1513,165.0
ML-80402,Michelle Lonsdale,Canada,73,112.0
ML-80403,Michelle Lonsdale,EMEA,104,590.0
ML-82651,Muhammed Lee,Africa,984,251.0
ML-82652,Muhammed Lee,EMEA,187,555.0
MM-172601,Magdelene Morse,Central Asia,744,267.0
MM-172601,Magdelene Morse,North Asia,2040,140.0
MM-172601,Magdelene Morse,Oceania,1524,259.0
MM-172601,Magdelene Morse,Southeast Asia,3561,43.0
MM-172602,Magdelene Morse,Central,1912,489.0
MM-172603,Magdelene Morse,Central,4347,114.0
MM-172603,Magdelene Morse,South,273,874.0
MM-172604,Magdelene Morse,East,1178,174.0
MM-172604,Magdelene Morse,West,137,502.0
MM-179201,Michael Moore,Central Asia,1147,207.0
MM-179201,Michael Moore,North Asia,2375,117.0
MM-179201,Michael Moore,Oceania,107,589.0
MM-179201,Michael Moore,Southeast Asia,54,556.0
MM-179202,Michael Moore,Central,5646,55.0
MM-179202,Michael Moore,North,1775,212.0
MM-179203,Michael Moore,Caribbean,203,283.0
MM-179203,Michael Moore,Central,3254,216.0
MM-179203,Michael Moore,North,1133,371.0
MM-179203,Michael Moore,South,893,527.0
MM-179204,Michael Moore,Central,824,902.0
MM-179204,Michael Moore,East,1112,188.0
MM-179204,Michael Moore,South,1691,271.0
MM-179204,Michael Moore,West,166,485.0
MM-180551,Michelle Moray,Oceania,260,536.0
MM-180551,Michelle Moray,Southeast Asia,43,565.0
MM-180552,Michelle Moray,Central,5071,78.0
MM-180552,Michelle Moray,North,680,533.0
MM-180552,Michelle Moray,South,739,606.0
MM-180553,Michelle Moray,Caribbean,242,263.0
MM-180553,Michelle Moray,Central,164,1310.0
MM-180553,Michelle Moray,North,1057,396.0
MM-180553,Michelle Moray,South,156,967.0
MM-180554,Michelle Moray,Central,1242,714.0
MM-180554,Michelle Moray,East,755,259.0
MM-180554,Michelle Moray,West,755,297.0
MM-182801,Muhammed MacIntyre,Central Asia,463,336.0
MM-182801,Muhammed MacIntyre,Oceania,846,378.0
MM-182801,Muhammed MacIntyre,Southeast Asia,273,474.0
MM-182802,Muhammed MacIntyre,Central,1469,629.0
MM-182802,Muhammed MacIntyre,North,251,757.0
MM-182802,Muhammed MacIntyre,South,1629,287.0
MM-182803,Muhammed MacIntyre,Caribbean,877,116.0
MM-182803,Muhammed MacIntyre,Central,163,1311.0
MM-182803,Muhammed MacIntyre,North,389,672.0
MM-182804,Muhammed MacIntyre,Central,361,1160.0
MM-182804,Muhammed MacIntyre,East,84,479.0
MM-182804,Muhammed MacIntyre,South,71,1040.0
MM-182804,Muhammed MacIntyre,West,258,441.0
MM-72601,Magdelene Morse,Africa,19,625.0
MM-72602,Magdelene Morse,Canada,314,59.0
MM-72603,Magdelene Morse,EMEA,5177,8.0
MM-79201,Michael Moore,Africa,968,256.0
MM-79202,Michael Moore,EMEA,382,466.0
MM-80551,Michelle Moray,Africa,686,334.0
MM-80552,Michelle Moray,EMEA,1239,207.0
MM-82801,Muhammed MacIntyre,Africa,664,344.0
MM-82802,Muhammed MacIntyre,EMEA,2922,59.0
MN-179351,Michael Nguyen,Central Asia,145,429.0
MN-179351,Michael Nguyen,North Asia,3771,53.0
MN-179351,Michael Nguyen,Southeast Asia,185,503.0
MN-179352,Michael Nguyen,Central,1859,512.0
MN-179352,Michael Nguyen,North,1323,313.0
MN-179353,Michael Nguyen,Central,955,838.0
MN-179353,Michael Nguyen,South,2157,180.0
MN-179354,Michael Nguyen,Central,595,1024.0
MN-179354,Michael Nguyen,East,1153,180.0
MN-179354,Michael Nguyen,South,729,610.0
MN-79351,Michael Nguyen,Africa,71,597.0
MN-79352,Michael Nguyen,EMEA,2104,104.0
MO-175001,Mary O'Rourke,North Asia,636,337.0
MO-175001,Mary O'Rourke,Oceania,1095,322.0
MO-175002,Mary O'Rourke,Central,4004,138.0
MO-175002,Mary O'Rourke,South,468,747.0
MO-175003,Mary O'Rourke,Caribbean,96,335.0
MO-175003,Mary O'Rourke,North,828,468.0
MO-175003,Mary O'Rourke,South,2266,168.0
MO-175004,Mary O'Rourke,Central,151,1321.0
MO-175004,Mary O'Rourke,East,771,252.0
MO-178001,Meg O'Connel,North Asia,6842,7.0
MO-178001,Meg O'Connel,Oceania,88,597.0
MO-178001,Meg O'Connel,Southeast Asia,2417,116.0
MO-178002,Meg O'Connel,Central,355,1164.0
MO-178003,Meg O'Connel,Caribbean,125,319.0
MO-178003,Meg O'Connel,Central,2140,427.0
MO-178003,Meg O'Connel,North,54,907.0
MO-178004,Meg O'Connel,Central,376,1152.0
MO-178004,Meg O'Connel,East,312,385.0
MO-178004,Meg O'Connel,South,830,564.0
MO-178004,Meg O'Connel,West,168,484.0
MO-179501,Michael Oakman,Oceania,101,591.0
MO-179502,Michael Oakman,Central,1846,514.0
MO-179502,Michael Oakman,North,304,720.0
MO-179502,Michael Oakman,South,1859,237.0
MO-179503,Michael Oakman,Central,101,1362.0
MO-179503,Michael Oakman,North,95,875.0
MO-179503,Michael Oakman,South,70,1041.0
MO-179504,Michael Oakman,Central,130,1335.0
MO-179504,Michael Oakman,South,24,1086.0
MO-75001,Mary O'Rourke,Africa,580,376.0
